Time,Channel A
(s),(V)

1.46254996,-1.00570691
1.46259996,-1.00570691
1.46264996,-1.00570691
1.46269996,-1.02401805
1.46274996,-1.02401805
1.46279996,-1.02401805
1.46284996,-1.02401805
1.46289996,-1.00570691
1.46294996,-1.00570691
1.46299996,-1.02401805
1.46304996,-1.02401805
1.46309996,-1.00570691
1.46314996,-1.02401805
1.46319996,-1.00570691
1.46324996,-1.02401805
1.46329996,-1.00570691
1.46334996,-1.02401805
1.46339996,-1.00570691
1.46344996,-1.02401805
1.46349996,-1.02401805
1.46354996,-1.02401805
1.46359996,-1.02401805
1.46364996,-1.02401805
1.46369996,-1.00570691
1.46374996,-1.02401805
1.46379996,-1.00570691
1.46384996,-1.02401805
1.46389996,-1.02401805
1.46394996,-1.00570691
1.46399996,-1.00570691
1.46404996,-1.00570691
1.46409996,-1.00570691
1.46414996,-1.02401805
1.46419996,-1.00570691
1.46424996,-1.00570691
1.46429996,-1.02401805
1.46434996,-1.02401805
1.46439996,-1.02401805
1.46444996,-1.00570691
1.46449996,-1.00570691
1.46454996,-1.00570691
1.46459996,-1.00570691
1.46464996,-1.00570691
1.46469996,-1.00570691
1.46474996,-1.00570691
1.46479996,-1.00570691
1.46484996,-1.00570691
1.46489996,-1.00570691
1.46494996,-1.00570691
1.46499996,-1.00570691
1.46504996,-1.00570691
1.46509996,-1.00570691
1.46514996,-1.02401805
1.46519996,-1.00570691
1.46524996,-1.02401805
1.46529996,-1.00570691
1.46534996,-1.02401805
1.46539996,-1.00570691
1.46544996,-1.00570691
1.46549996,-1.02401805
1.46554996,-1.00570691
1.46559996,-1.00570691
1.46564996,-1.04226816
1.46569996,-1.00570691
1.46574996,-1.02401805
1.46579996,-1.02401805
1.46584996,-1.00570691
1.46589996,-1.02401805
1.46594996,-1.00570691
1.46599996,-1.00570691
1.46604996,-1.00570691
1.46609996,-1.02401805
1.46614996,-1.00570691
1.46619996,-1.02401805
1.46624996,-1.00570691
1.46629996,-1.02401805
1.46634996,-1.02401805
1.46639996,-1.00570691
1.46644996,-1.02401805
1.46649996,-1.02401805
1.46654996,-1.02401805
1.46659996,-1.02401805
1.46664996,-1.02401805
1.46669996,-1.02401805
1.46674996,-1.02401805
1.46679996,-1.00570691
1.46684996,-1.00570691
1.46689996,-1.00570691
1.46694996,-1.02401805
1.46699996,-1.02401805
1.46704996,-1.02401805
1.46709996,-1.00570691
1.46714996,-1.02401805
1.46719996,-1.00570691
1.46724996,-1.02401805
1.46729996,-1.00570691
1.46734996,-1.04226816
1.46739996,-1.00570691
1.46744996,-1.02401805
1.46749996,-1.02401805
1.46754996,-1.00570691
1.46759996,-1.00570691
1.46764996,-1.00570691
1.46769996,-1.02401805
1.46774996,-1.00570691
1.46779996,-1.00570691
1.46784996,-1.02401805
1.46789996,-1.02401805
1.46794996,-1.00570691
1.46799996,-1.00570691
1.46804996,-1.00570691
1.46809996,-1.00570691
1.46814996,-1.02401805
1.46819996,-1.02401805
1.46824996,-1.00570691
1.46829996,-1.02401805
1.46834996,-1.00570691
1.46839996,-1.02401805
1.46844996,-1.02401805
1.46849996,-1.00570691
1.46854996,-1.02401805
1.46859996,-1.00570691
1.46864996,-1.00570691
1.46869996,-1.00570691
1.46874996,-1.02401805
1.46879996,-1.00570691
1.46884996,-1.00570691
1.46889996,-1.04226816
1.46894996,-1.02401805
1.46899996,-1.00570691
1.46904996,-1.02401805
1.46909996,-1.00570691
1.46914996,-1.02401805
1.46919996,-1.00570691
1.46924996,-1.02401805
1.46929996,-1.02401805
1.46934996,-1.00570691
1.46939996,-1.02401805
1.46944996,-1.00570691
1.46949996,-1.00570691
1.46954996,-1.00570691
1.46959996,-1.00570691
1.46964996,-1.02401805
1.46969996,-1.00570691
1.46974996,-1.00570691
1.46979996,-1.02401805
1.46984996,-1.00570691
1.46989996,-1.02401805
1.46994996,-1.00570691
1.46999996,-1.00570691
1.47004996,-1.00570691
1.47009996,-1.02401805
1.47014996,-1.00570691
1.47019996,-1.02401805
1.47024996,-1.00570691
1.47029996,-1.02401805
1.47034996,-1.00570691
1.47039996,-1.00570691
1.47044996,-1.00570691
1.47049996,-1.02401805
1.47054996,-1.00570691
1.47059996,-1.02401805
1.47064996,-1.00570691
1.47069996,-1.02401805
1.47074996,-1.02401805
1.47079996,-1.00570691
1.47084996,-1.02401805
1.47089996,-1.00570691
1.47094996,-1.00570691
1.47099996,-1.00570691
1.47104996,-1.00570691
1.47109996,-1.02401805
1.47114996,-1.02401805
1.47119996,-1.02401805
1.47124996,-1.00570691
1.47129996,-1.02401805
1.47134996,-1.00570691
1.47139996,-1.02401805
1.47144996,-1.04226816
1.47149996,-1.02401805
1.47154996,-1.02401805
1.47159996,-1.02401805
1.47164996,-1.00570691
1.47169996,-1.02401805
1.47174996,-1.00570691
1.47179996,-1.00570691
1.47184996,-1.00570691
1.47189996,-1.00570691
1.47194996,-1.00570691
1.47199996,-1.00570691
1.47204996,-1.02401805
1.47209996,-1.02401805
1.47214996,-1.00570691
1.47219996,-1.02401805
1.47224996,-1.02401805
1.47229996,-1.00570691
1.47234996,-1.00570691
1.47239996,-1.02401805
1.47244996,-1.00570691
1.47249996,-1.00570691
1.47254996,-1.02401805
1.47259996,-1.02401805
1.47264996,-1.02401805
1.47269996,-1.00570691
1.47274996,-1.00570691
1.47279996,-1.02401805
1.47284996,-1.02401805
1.47289996,-1.02401805
1.47294996,-1.00570691
1.47299996,-1.00570691
1.47304996,-1.02401805
1.47309996,-1.00570691
1.47314996,-1.02401805
1.47319996,-1.00570691
1.47324996,-1.00570691
1.47329996,-1.00570691
1.47334996,-1.00570691
1.47339996,-1.00570691
1.47344996,-1.00570691
1.47349996,-1.02401805
1.47354996,-1.02401805
1.47359996,-1.02401805
1.47364996,-1.00570691
1.47369996,-1.02401805
1.47374996,-1.00570691
1.47379996,-1.00570691
1.47384996,-1.02401805
1.47389996,-1.00570691
1.47394996,-1.02401805
1.47399996,-1.02401805
1.47404996,-1.00570691
1.47409996,-1.00570691
1.47414996,-1.02401805
1.47419996,-1.04226816
1.47424996,-1.00570691
1.47429996,-1.00570691
1.47434996,-1.00570691
